"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
75502,"Species","Country","ES",
75502,"Species","Country","FR",
75502,"Species","Country","GR",
75502,"Species","Country","HU",
75502,"Species","Country","IT",
75502,"Species","Country","NL",
75502,"Species","Country","PT",
75502,"Species","Country","RO",
75502,"Species","Country","TR",
75503,"Species","Country","AL",
75503,"Species","Country","AT",
75503,"Species","Country","BG",
75503,"Species","Country","DE",
75503,"Species","Country","ES",
75503,"Species","Country","GR",
75503,"Species","Country","IT",
75503,"Species","Country","MT",
75503,"Species","Country","PT",
75504,"Species","Country","AL",
75504,"Species","Country","AT",
75504,"Species","Country","BE",
75504,"Species","Country","BG",
75504,"Species","Country","DE",
75504,"Species","Country","ES",
75504,"Species","Country","FR",
75504,"Species","Country","GR",
75504,"Species","Country","IT",
75504,"Species","Country","RO",
75694,"Species","Country","CR",
75694,"Species","Country","GT",
75694,"Species","Country","NI",
75694,"Species","Country","SV",
75702,"Species","Country","CO",
75702,"Species","Country","CR",
75702,"Species","Country","GT",
75702,"Species","Country","HN",
75702,"Species","Country","NI",
75702,"Species","Country","SV",
75702,"Species","Country","TT",
75702,"Species","Country","VE",
75715,"Species","Country","US",
75722,"Species","Country","CO",
75722,"Species","Country","VE",
75729,"Species","Country","MX",
75741,"Species","Country","CO",
75741,"Species","Country","CR",
75741,"Species","Country","EC",
75741,"Species","Country","NI",
75742,"Species","Country","CO",
75742,"Species","Country","CR",
75744,"Species","Country","NI",
75755,"Species","Country","BZ",
75760,"Species","Country","CO",
75760,"Species","Country","VE",
75765,"Species","Country","GT",
75765,"Species","Country","HN",
75765,"Species","Country","MX",
75765,"Species","Country","NI",
75766,"Species","Country","BR",
75766,"Species","Country","HN",
75779,"Species","Country","CO",
75779,"Species","Country","PA",
75800,"Species","Country","CR",
75806,"Species","Country","BZ",
75806,"Species","Country","GT",
75812,"Species","Country","CR",
75812,"Species","Country","MX",
75812,"Species","Country","NI",
75812,"Species","Country","VC",
75813,"Species","Country","BZ",
75815,"Species","Country","NI",
75815,"Species","Country","PE",
75816,"Species","Country","CR",
75816,"Species","Country","MX",
75816,"Species","Country","NI",
75816,"Species","Country","SV",
75817,"Species","Country","BZ",
75817,"Species","Country","CR",
75817,"Species","Country","GT",
75817,"Species","Country","HN",
75817,"Species","Country","MX",
75818,"Species","Country","CR",
75818,"Species","Country","GT",
75818,"Species","Country","MX",
75818,"Species","Country","NI",
75823,"Species","Country","CO",
75824,"Species","Country","CR",
75824,"Species","Country","NI",
75826,"Species","Country","BR",
75826,"Species","Country","CO",
75826,"Species","Country","GY",
75826,"Species","Country","VE",
75830,"Species","Country","NI",
75831,"Species","Country","CO",
75831,"Species","Country","CR",
75832,"Species","Country","CO",
75832,"Species","Country","CR",
75833,"Species","Country","CO",
75833,"Species","Country","CR",
75833,"Species","Country","PE",
75836,"Species","Country","AG",
75836,"Species","Country","AR",
75836,"Species","Country","BB",
75836,"Species","Country","CU",
75836,"Species","Country","DO",
75836,"Species","Country","GY",
75836,"Species","Country","HT",
75836,"Species","Country","KN",
75836,"Species","Country","MX",
75836,"Species","Country","PY",
75836,"Species","Country","TT",
75836,"Species","Country","US",
75836,"Species","Country","VC",
75836,"Species","Country","VE",
75837,"Species","Country","CO",
75837,"Species","Country","KN",
75837,"Species","Country","VC",
75841,"Species","Country","BZ",
75841,"Species","Country","CR",
75841,"Species","Country","HN",
75841,"Species","Country","MX",
75841,"Species","Country","NI",
75841,"Species","Country","PA",
75841,"Species","Country","SV",
75841,"Species","Country","VE",
75844,"Species","Country","CR",
75853,"Species","Country","MX",
75859,"Species","Country","CO",
75859,"Species","Country","CR",
75865,"Species","Country","CR",
75865,"Species","Country","VE",
75867,"Species","Country","BO",
75867,"Species","Country","BR",
75867,"Species","Country","PE",
75867,"Species","Country","PY",
75869,"Species","Country","BZ",
75869,"Species","Country","CR",
75869,"Species","Country","CU",
75869,"Species","Country","GT",
75869,"Species","Country","HN",
75869,"Species","Country","NI",
75869,"Species","Country","SV",
75869,"Species","Country","TT",
75869,"Species","Country","VE",
75870,"Species","Country","BZ",
75870,"Species","Country","CO",
75870,"Species","Country","CR",
75870,"Species","Country","GT",
75870,"Species","Country","HN",
75870,"Species","Country","MX",
75870,"Species","Country","PE",
75872,"Species","Country","US",
75881,"Species","Country","CR",
75881,"Species","Country","NI",
75952,"Species","Country","US",
75966,"Species","Country","FR",
75979,"Species","Country","AT",
75979,"Species","Country","FR",
75982,"Species","Country","GR",
75983,"Species","Country","AL",
75983,"Species","Country","GR",
76028,"Species","Country","DZ",
76060,"Species","Country","ZA",
76061,"Species","Country","ZA",
76062,"Species","Country","ZA",
76120,"Species","Country","ID",
76120,"Species","Country","MY",
76317,"Species","Country","DE",
76317,"Species","Country","RU",
76435,"Species","Country","AL",
76435,"Species","Country","AT",
76435,"Species","Country","BE",
76435,"Species","Country","DE",
76435,"Species","Country","ES",
76435,"Species","Country","FR",
76435,"Species","Country","GB",
76435,"Species","Country","GR",
76435,"Species","Country","HU",
76435,"Species","Country","IT",
76435,"Species","Country","MD",
76435,"Species","Country","NL",
76435,"Species","Country","NO",
76435,"Species","Country","PL",
76435,"Species","Country","RO",
76435,"Species","Country","RU",
76435,"Species","Country","SE",
76435,"Species","Country","UA",
76440,"Species","Country","AL",
76440,"Species","Country","ES",
76440,"Species","Country","GR",
76440,"Species","Country","IT",
76440,"Species","Country","PT",
76450,"Species","Country","MA",
76724,"Species","Country","AL",
76724,"Species","Country","BE",
76724,"Species","Country","EG",
76724,"Species","Country","ES",
76724,"Species","Country","FR",
76724,"Species","Country","GB",
76724,"Species","Country","GE",
76724,"Species","Country","GR",
76724,"Species","Country","IE",
76724,"Species","Country","IT",
76724,"Species","Country","LU",
76724,"Species","Country","PT",
76724,"Species","Country","RU",
76724,"Species","Country","TR",
76724,"Species","Country","UA",
76749,"Species","Country","AL",
76749,"Species","Country","ES",
76749,"Species","Country","FR",
76749,"Species","Country","GR",
76749,"Species","Country","IT",
76749,"Species","Country","PT",
76749,"Species","Country","RU",
76749,"Species","Country","TR",
77061,"Species","Country","AL",
77061,"Species","Country","AT",
77061,"Species","Country","BE",
77061,"Species","Country","BG",
77061,"Species","Country","DE",
77061,"Species","Country","ES",
77061,"Species","Country","FR",
77061,"Species","Country","GB",
77061,"Species","Country","GR",
77061,"Species","Country","IT",
77061,"Species","Country","PT",
77061,"Species","Country","UA",
77401,"Species","Country","AT",
77401,"Species","Country","BE",
77401,"Species","Country","BG",
77401,"Species","Country","DE",
77401,"Species","Country","ES",
77401,"Species","Country","FR",
77401,"Species","Country","GR",
77401,"Species","Country","IT",
77401,"Species","Country","RU",
77401,"Species","Country","TR",
77553,"Species","Country","GY",
78573,"Species","Country","AL",
78573,"Species","Country","BE",
78573,"Species","Country","BG",
78573,"Species","Country","DE",
78573,"Species","Country","ES",
78573,"Species","Country","FR",
78573,"Species","Country","GR",
78573,"Species","Country","IT",
78573,"Species","Country","TR",
78733,"Species","Country","FI",
78733,"Species","Country","NO",
78734,"Species","Country","SE",
78736,"Species","Country","SE",
78737,"Species","Country","AL",
78737,"Species","Country","BG",
78737,"Species","Country","ES",
78737,"Species","Country","FR",
78737,"Species","Country","GR",
78737,"Species","Country","IT",
78737,"Species","Country","PT",
78737,"Species","Country","RO",
78737,"Species","Country","RU",
78737,"Species","Country","TR",
78738,"Species","Country","AL",
78738,"Species","Country","AT",
78738,"Species","Country","BE",
78738,"Species","Country","BG",
78738,"Species","Country","DE",
78738,"Species","Country","ES",
78738,"Species","Country","FR",
78738,"Species","Country","GB",
78738,"Species","Country","GR",
78738,"Species","Country","IT",
78738,"Species","Country","PT",
78738,"Species","Country","RO",
78738,"Species","Country","RU",
78738,"Species","Country","SE",
78738,"Species","Country","TR",
78739,"Species","Country","AL",
78739,"Species","Country","GB",
79182,"Species","Country","GB",
79182,"Species","Country","HU",
79355,"Species","Country","GB",
79355,"Species","Country","HU",
79355,"Species","Country","SK",
79375,"Species","Country","ES",
79375,"Species","Country","GR",
79392,"Species","Country","LB",
79392,"Species","Country","SY",
79732,"Species","Country","ZM",
79766,"Species","Country","DO",
79766,"Species","Country","KN",
79766,"Species","Country","MX",
79766,"Species","Country","US",
79767,"Species","Country","GY",
79767,"Species","Country","MX",
79767,"Species","Country","NI",
79767,"Species","Country","PA",
79897,"Species","Country","SE",
80366,"Species","Country","GR",
80366,"Species","Country","IT",
80366,"Species","Country","PT",
80366,"Species","Country","TR",
80367,"Species","Country","AL",
80367,"Species","Country","ES",
80367,"Species","Country","GR",
80367,"Species","Country","IT",
80367,"Species","Country","PT",
80368,"Species","Country","AL",
80368,"Species","Country","AT",
80368,"Species","Country","ES",
80368,"Species","Country","GR",
80368,"Species","Country","IT",
80368,"Species","Country","PT",
80369,"Species","Country","AL",
80369,"Species","Country","ES",
80369,"Species","Country","GR",
80369,"Species","Country","IT",
80369,"Species","Country","MT",
80369,"Species","Country","PT",
80371,"Species","Country","AL",
80371,"Species","Country","ES",
80371,"Species","Country","GR",
80371,"Species","Country","IT",
80371,"Species","Country","PT",
80371,"Species","Country","TR",
80373,"Species","Country","BG",
80373,"Species","Country","ES",
80373,"Species","Country","GR",
80373,"Species","Country","IT",
80373,"Species","Country","MT",
80374,"Species","Country","FR",
80374,"Species","Country","IT",
80374,"Species","Country","MT",
80374,"Species","Country","PT",
80395,"Species","Country","FR",
80395,"Species","Country","GR",
80395,"Species","Country","IT",
80395,"Species","Country","PT",
80398,"Species","Country","AL",
80398,"Species","Country","ES",
80398,"Species","Country","FR",
80398,"Species","Country","IT",
80399,"Species","Country","AL",
80399,"Species","Country","AT",
80399,"Species","Country","BE",
80399,"Species","Country","CH",
80399,"Species","Country","CZ",
80399,"Species","Country","DE",
80399,"Species","Country","ES",
80399,"Species","Country","FR",
80399,"Species","Country","GR",
80399,"Species","Country","HU",
80399,"Species","Country","IT",
80399,"Species","Country","MT",
80399,"Species","Country","RO",
80399,"Species","Country","SK",
80400,"Species","Country","GR",
80400,"Species","Country","IT",
80400,"Species","Country","PT",
80404,"Species","Country","AL",
80404,"Species","Country","ES",
80404,"Species","Country","FR",
80404,"Species","Country","GR",
80404,"Species","Country","IT",
80404,"Species","Country","PT",
80427,"Species","Country","AU",
80428,"Species","Country","AU",
80430,"Species","Country","AU",
80781,"Species","Country","GE",
80782,"Species","Country","GE",
80782,"Species","Country","TR",
80998,"Species","Country","NP",
81546,"Species","Country","ZW",
81573,"Species","Country","ZA",
81586,"Species","Country","MZ",
81586,"Species","Country","ZA",
81742,"Species","Country","HU",
82351,"Species","Country","AR",
82351,"Species","Country","BO",
82662,"Species","Country","AR",
82736,"Species","Country","BO",
82736,"Species","Country","BR",
82738,"Species","Country","PE",
82762,"Species","Country","CO",
82762,"Species","Country","GT",
82762,"Species","Country","NI",
82762,"Species","Country","PA",
82762,"Species","Country","SV",
83144,"Species","Country","US",
83224,"Species","Country","US",
83648,"Species","Country","US",
83760,"Species","Country","US",
83802,"Species","Country","MX",
83802,"Species","Country","US",
83926,"Species","Country","MX",
83926,"Species","Country","US",
84017,"Species","Country","MX",
84017,"Species","Country","US",
84231,"Species","Country","BS",
84231,"Species","Country","DO",
84231,"Species","Country","GT",
84231,"Species","Country","HN",
84231,"Species","Country","MX",
84256,"Species","Country","CA",
84256,"Species","Country","US",
84551,"Species","Country","MX",
84551,"Species","Country","US",
84564,"Species","Country","US",
84582,"Species","Country","MX",
84582,"Species","Country","US",
84621,"Species","Country","US",
84665,"Species","Country","US",
