SpcRecID,FamName,GenName,SpcName,LegListing,LegDateListed,CtyRecID,LegNotes,,,,,,,,
24140,APOCYNACEAE,Pachypodium,inopinatum,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24140,APOCYNACEAE,Pachypodium,inopinatum,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24148,APOCYNACEAE,Pachypodium,lamerei,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24148,APOCYNACEAE,Pachypodium,lamerei,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
24148,APOCYNACEAE,Pachypodium,lamerei,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,2007-09-13 00:00:00,NULL,_Pachypodium_ spp.: Except the species included in Appendix I.  Designates all parts and derivatives, except: ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; andûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_.,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24530,APOCYNACEAE,Pachypodium,lealii,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
24530,APOCYNACEAE,Pachypodium,lealii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24530,APOCYNACEAE,Pachypodium,lealii,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
106038,APOCYNACEAE,Pachypodium,lealii,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
106038,APOCYNACEAE,Pachypodium,lealii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
106038,APOCYNACEAE,Pachypodium,lealii,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
24539,APOCYNACEAE,Pachypodium,lealii,II,1997-09-18 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûa) seeds, spores and pollen (including pollinia); b) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers; and c) cut flowers of artificially propagated plants.û,,,,,
24539,APOCYNACEAE,Pachypodium,lealii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp.: Except for the species included in Appendix I. Designates all parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24539,APOCYNACEAE,Pachypodium,lealii,II,1975-07-01 00:00:00,NULL,_Pachypodium_ spp.,,,,,,,,
24539,APOCYNACEAE,Pachypodium,lealii,II,1985-08-01 00:00:00,NULL,_Pachypodium_ spp.: Except for species listed in Appendix I.  Designates all parts and derivatives except: ûûa) seeds, spores and pollen (including pollinia); and ûb) tissue cultures and flasked seedling cultures.,,,,,,,
24539,APOCYNACEAE,Pachypodium,lealii,II,1995-02-16 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives except:ûûa) seeds, spores and pollen (including pollinia); ûb) seedling or tissue cultures obtained _invitro_, in solid or liquid media, transported in sterile containers.û,,,,,
24539,APOCYNACEAE,Pachypodium,lealii,II,2010-06-23 00:00:00,NULL,_Pachypodium_ spp. Except for the species included in Appendix I. All parts and derivatives, except: ûûa) seeds, (including seedpods of Orchidaceae), spores and pollen (including pollinia). The exemption does not apply to seeds from Cactaceae spp. exported from Mexico, and to seeds from _Beccariophoenix madagascariensis_ and _Neodypsis decaryi_ exported from Madagascar;ûb) seedling or tissue cultures obtained _in vitro_, in solid or liquid media, transported in sterile containers;ûc) cut flowers of artificially propagated plants; ûd) fruits and parts and derivatives thereof of artificially propagated plants of the genus _Vanilla_ and of the family Cactaceae; ûe) stems, flowers, and parts and derivatives thereof of naturalized or artificially propagated plants of the genera _Opuntia_ subgenus _Opuntia_ and _Selenicereus_ (Cactaceae); and ûf) finished products of _Euphorbia antisyphilitica_ packaged and ready for retail trade.
24539,APOCYNACEAE,Pachypodium,lealii,II,1995-08-01 00:00:00,NULL,_Pachypodium_ spp.: Designates all parts and derivatives, except:ûûa) seeds, spores and pollen (including pollinia); andûb) tissue cultures and flasked seedling cultures,,,,,,
