rank_name,rec_id,listing,effective_from,party_iso2,is_current,hash_note,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en
SPECIES,12392,II,18/09/1997,,0,,"BW,NA,ZW",,0,,,,"Populations of BW, NA, ZW","Poblaciones de BW, NA, ZW","Populations de BW, NA, ZW","Population of BW: For the exclusive purpose of allowing: 1) export of hunting trophies for non-commercial purposes; 2) export of live animals to appropriate and acceptable destinations. No international trade in ivory is permitted before 18 months after the transfer to Appendix II comes into effect (i.e. 18 March 1999). Thereafter, under experimental quotas for raw ivory not exceeding 25.3 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10.1. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.Population of NA: For the exclusive purpose of allowing: 1) export of hunting trophies for non-commercial purposes; 2) export of live animals to appropriate and acceptable destinations, for non-commercial purposes. No international trade in ivory is permitted before 18 months after the transfer to Appeindix II comes into effect (i.e. 18 March 1999). Thereafter, under experimental quotas for raw ivory not exceeding 13.8 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly.Population of ZW: For the exclusive purpose of allowing: 1) export of hunting trophies for non-commercial purposes; 2) export of live animals to appropriate and acceptable destinations; 3) export of hides; 4) export of leather goods and ivory carvings for non-commercial purposes. No international trade in ivory is permitted before 18 months after the transfer to Appendix II comes into effect (i.e. 18 March 1999). thereafter, under experimental quotas for raw ivory not exceeding 20 tonnes, raw ivory may be exported to Japan subject to the conditions established in Decision of the Conference of the Parties regarding ivory No. 10.1. All other specimens shall be deemed to be specimens of species included in Appendix I and the trade in them shall be regulated accordingly."
SPECIES,12392,I/w,17/09/1997,ZW,0,,,,0,,,,,,,
SPECIES,12392,I/w,20/03/1997,ZM,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/03/1991,NA,0,,,,0,,,,,,,
SPECIES,12392,I/w,11/01/1991,CN,0,,,,0,,,,,,,
SPECIES,12392,I/w,18/07/1990,HK,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,BW,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,CN,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,HK,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,MW,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,ZA,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,ZM,0,,,,0,,,,,,,
SPECIES,12392,I/r,18/01/1990,ZW,0,,,,0,,,,,,,
SPECIES,12392,I,18/01/1990,,0,,,,0,,,,,,,
SPECIES,12392,DELII,18/01/1990,,0,,,,0,,,,,,,
SPECIES,12392,II/w,03/07/1978,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,12392,II/r,04/02/1977,GB,0,,,,0,,,,On behalf of HK.,En nombre de HK.,Au nom de HK.,
SPECIES,12392,II,04/02/1977,,0,,,,0,,,,,,,
SPECIES,12392,DELIII,04/02/1977,GH,0,,,,0,,,,,,,
SPECIES,12392,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,1549,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1549,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1550,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1550,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1551,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1551,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,278,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
GENUS,278,III/w,01/01/1984,DK,0,,,,0,,,,,,,
GENUS,278,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,278,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,10794,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,10794,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,2264,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
GENUS,2264,III/w,01/01/1984,DK,0,,,,0,,,,,,,
GENUS,2264,III/r,24/10/1977,DK,0,,,,0,,,,,,,
GENUS,2264,III,26/02/1976,GH,0,,,,0,,,,,,,
SUBSPECIES,4004,DELII,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,4004,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,4005,DELI,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,4005,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,4006,DELII,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,4006,II,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,4008,DELI,28/06/1979,,1,,,,0,,,,,,,
SUBSPECIES,4008,I,01/07/1975,,0,,,,0,,,,,,,
SUBSPECIES,4653,I,01/07/1975,,0,,,,0,,,,,,,
GENUS,944,I,04/02/1977,,1,,,,0,,,,Specimens of the domesticated form are not subject to the provisions of the Convention.,Los especímenes de la forma domesticada no están sujetos a las disposiciones de la Convención.,Les spécimens de la forme domestiquée ne sont pas soumis aux dispositions de la Convention.,
SUBSPECIES,15325,DELII,04/02/1977,,1,,,,0,,,,,,,
SUBSPECIES,15325,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,5792,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
SPECIES,5792,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,699,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,699,III,13/04/1987,HN,1,,,,0,,,,,,,
SPECIES,699,III/r,13/04/1987,AT,0,,,,0,,,,,,,
SPECIES,6277,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,6277,III,13/04/1987,HN,1,,,,0,,,,,,,
SPECIES,6277,III/r,13/04/1987,AT,0,,,,0,,,,,,,
GENUS,2321,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
GENUS,2321,III,26/04/1976,TN,0,,,,0,,,,,,,
SPECIES,20629,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,20629,III,13/04/1987,HN,1,,,,0,,,,,,,
SPECIES,20629,III/r,13/04/1987,AT,0,,,,0,,,,,,,
SPECIES,20630,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,20630,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,20630,III,14/07/1976,UY,1,,,,0,,,,,,,
SPECIES,7618,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
SPECIES,7618,III,22/04/1976,TN,0,,,,0,,,,,,,
SUBSPECIES,6674,DELII,22/10/1987,,1,,,,0,,,,,,,
SUBSPECIES,6674,II,01/07/1975,,0,,,,0,,,,,,,
GENUS,2244,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
GENUS,2244,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,11634,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,14862,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,14862,DELI,28/06/1979,,0,,,,0,,,,,,,
SPECIES,14862,I,01/07/1975,,0,,,,0,,,,,,,
GENUS,3246,DELII,22/10/1987,,1,,,,0,,,,,,,
GENUS,3246,II,28/06/1979,,0,,,,0,,,,,,,
SUBSPECIES,18556,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,18549,DELI,28/06/1979,,1,,,,0,,,SUBSPECIES: 18556,Except for subspecies praeconis.,Excepto la subespecie praeconis.,Sauf la sous-espèce praeconis.,
SPECIES,18549,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,18550,DELI,22/10/1987,,1,,,,0,,,,,,,
SPECIES,18550,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,18552,DELI,28/06/1979,,1,,,,0,,,,,,,
SPECIES,18552,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,18553,DELI,28/06/1979,,1,,,,0,,,,,,,
SPECIES,18553,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,18557,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,18557,II,28/06/1979,,0,,,,0,,,,,,,
SPECIES,18557,DELI,28/06/1979,,0,,,,0,,,,,,,
SPECIES,18557,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,23141,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,23324,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,6089,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,7899,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,7899,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,7899,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,7899,III,26/02/1976,GH,0,,,,0,,,,,,,
SPECIES,11304,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,11304,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,12825,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,12825,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,12825,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,12825,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,12825,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,12825,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,12825,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,12825,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,12825,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,12825,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,12825,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,12825,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,12825,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,12825,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,12825,III/r,16/03/1989,IT,0,,,,0,,,,,,,
SPECIES,12826,III/w,11/01/1991,NL,0,,,,0,,,,,,,
SPECIES,12826,III/w,03/08/1990,PT,0,,,,0,,,,,,,
SPECIES,12826,III/w,25/05/1990,GB,0,,,,0,,,,,,,
SPECIES,12826,III/w,23/04/1990,DE,0,,,,0,,,,,,,
SPECIES,12826,III/w,18/04/1990,LU,0,,,,0,,,,,,,
SPECIES,12826,III/w,01/03/1990,IT,0,,,,0,,,,,,,
SPECIES,12826,III/w,18/01/1990,DK,0,,,,0,,,,,,,
SPECIES,12826,III/r,28/07/1989,PT,0,,,,0,,,,,,,
SPECIES,12826,III/r,29/06/1989,NL,0,,,,0,,,,,,,
SPECIES,12826,III/r,17/05/1989,GB,0,,,,0,,,,,,,
SPECIES,12826,III/r,30/03/1989,LU,0,,,,0,,,,,,,
SPECIES,12826,III,16/03/1989,IN,1,,,,0,,,,,,,
SPECIES,12826,III/r,16/03/1989,DE,0,,,,0,,,,,,,
SPECIES,12826,III/r,16/03/1989,DK,0,,,,0,,,,,,,
SPECIES,12826,III/r,16/03/1989,IT,0,,,,0,,,,,,,
GENUS,4207,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,20001,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,20001,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,20001,III,28/10/1976,CR,1,,,,0,,,,,,,
FAMILY,835,II,04/02/1977,,0,,,,0,,,,Formerly included in PRIMATES spp.,Anteriormente incluida en Tupaiidae spp.,Précédemment inscrit sous Tupaiidae spp.,
ORDER,731,II,04/02/1977,,1,,,,0,,,,,,,
SPECIES,6909,I/r,15/07/2004,PW,0,,,,0,,,,,,,
SPECIES,6909,DELII,19/07/2000,,0,,AU,,0,,,,Population of AU.,Población de AU.,Population d'AU.,
SPECIES,6909,I,19/07/2000,,1,,,,0,,,,All populations.,Todas las poblaciones. ,Toutes les populations.,
SPECIES,6909,I,01/07/1975,,0,,,AU,0,,,,All populations except that of AU.,"Todas las poblaciones, excepto la de AU.",Toutes population sauf celle de lAU.,
SPECIES,6909,II,01/07/1975,,0,,AU,,0,,,,Population of AU.,Población de AU.,Population d'AU.,
SPECIES,22102,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,22103,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,22104,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,15565,DELII,11/06/1992,,1,,,,0,,,,,,,
SPECIES,15565,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,901,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,901,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,901,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1219,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1219,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1219,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1221,I,16/02/1995,,1,,,,0,,,,,,,
SPECIES,1222,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,1223,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1223,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1223,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1238,I,16/02/1995,,1,,,,0,,,,,,,
SPECIES,1238,DELII,16/02/1995,,0,,,,0,,,,,,,
SPECIES,1238,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,1224,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1224,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1224,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1225,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1225,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1225,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1228,II,11/06/1992,,1,,,,0,,,,,,,
SPECIES,1229,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,1239,I,16/02/1995,,1,,,,0,,,,Includes Anas aucklandica nesiotis,Incluye Anas aucklandica nesiotis,Inclut Anas aucklandica nesiotis,
SPECIES,1239,I,01/07/1975,,0,,,,0,,,,,,,
SPECIES,1230,DELI,23/06/2010,,1,,,,0,,,,,,,
SPECIES,1230,I,01/07/1975,,0,,,,0,,,,Probably a hybrid between Anas platyrhynchos and Anas superciliosa.,Probablemente un híbrido de Anas platyrhynchos y Anassuperciliosa.,Probablement un hybride d'Anas platyrhynchos et Anassuperciliosa.,
SPECIES,1231,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1231,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1231,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,1233,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,1233,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,1233,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SUBSPECIES,1572,DELII,29/07/1983,,1,,,,0,,,,,,,
SUBSPECIES,1572,II/w,29/10/1982,CA,0,,,,0,,,,,,,
SUBSPECIES,1572,II/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,1572,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,3460,I,01/07/1975,,1,,,,0,,,,Formerly known as Cairina scutulata,Anteriormente incluida en Cairina scutulata,Précédemment inscrit sous Cairina scutulata,
SPECIES,2457,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,2457,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,2457,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SUBSPECIES,3058,I/w,29/10/1982,CA,0,,,,0,,,,,,,
SUBSPECIES,3058,I/r,09/07/1975,CA,0,,,,0,,,,,,,
SUBSPECIES,3058,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,3060,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,3061,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,3459,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,3459,III,13/04/1987,HN,1,,,,0,,,,,,,
SPECIES,3459,III/r,13/04/1987,AT,0,,,,0,,,,,,,
SPECIES,5428,II,01/07/1975,,1,,,,0,,,,,,,
SUBSPECIES,6052,DELII,11/06/1992,,1,,,,0,,,,,,,
SUBSPECIES,6052,II,01/07/1975,,0,,,,0,,,,,,,Originally listed as C. bewickii jankowskii
SPECIES,6054,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,6400,II,01/07/1975,,1,,,,0,,,,,,,
SPECIES,6401,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,6401,III,13/04/1987,HN,1,,,,0,,,,,,,
SPECIES,6401,III/r,13/04/1987,AT,0,,,,0,,,,,,,
SPECIES,6402,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,6402,III/w,26/09/1990,AT,0,,,,0,,,,,,,
SPECIES,6402,III,13/04/1987,HN,0,,,,0,,,,,,,
SPECIES,6402,III/r,13/04/1987,AT,0,,,,0,,,,,,,
SPECIES,6402,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,6402,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,6403,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,6403,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,6403,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,12811,DELIII,01/07/1977,TN,1,,,,0,,,,,,,
SPECIES,12811,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,14733,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,14733,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,14733,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,15802,II/w,06/01/1989,AT,0,,,,0,,,,,,,
SPECIES,15802,II,29/07/1983,,1,,,,0,,,,,,,
SPECIES,15802,II/r,29/07/1983,AT,0,,,,0,,,,,,,
SPECIES,15802,DELIII,01/07/1977,TN,0,,,,0,,,,,,,
SPECIES,15802,III,22/04/1976,TN,0,,,,0,,,,,,,
SPECIES,17607,DELIII,03/04/2007,GH,1,,,,0,,,,,,,
SPECIES,17607,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,17607,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,18704,DELIII,04/03/2007,GH,1,,,,0,,,,,,,
SPECIES,18704,III/w,01/01/1984,DK,0,,,,0,,,,,,,
SPECIES,18704,III/r,24/10/1977,DK,0,,,,0,,,,,,,
SPECIES,19675,I,01/07/1975,,1,,,,0,,,,Possibly extinct,Posiblemente extinguida,Peut-être éteint,
SPECIES,19905,II,01/07/1975,,1,,,,0,,,,,,,
FAMILY,43,III,26/02/1976,GH,0,,,,0,,,,Listing subsequently changed to named species.,Inclusión modificada ulteriormente para citar las especies.,Inscription modifiée ultérieurement pour citer les espèces.,
SPECIES,19103,I,01/07/1975,,1,,,,0,,,,,,,
FAMILY,828,II,22/10/1987,,1,,,,0,,,,,,,
FAMILY,828,II/r,22/10/1987,CH,0,,,,0,,,,,,,
FAMILY,828,II/r,22/10/1987,LI,0,,,,0,,,,,,,
SPECIES,3335,III,23/04/1981,GT,1,,,,0,,,,,,,
SPECIES,11312,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,11312,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,11328,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,14912,I,01/07/1975,,1,,,,0,,,,,,,
SPECIES,14913,DELII,22/10/1987,,1,,,,0,,,,,,,
SPECIES,14913,II,01/07/1975,,0,,,,0,,,,,,,
SPECIES,14916,I/w,06/01/1989,AT,0,,,,0,,,,,,,
