ComName,LanDesc,SpcRecID
American Shrew-mole,English,30101
Hairy-tailed Mole,English,30102
White-tailed Mole,English,30103
Eastern American Mole,English,30104
Eastern Mole,English,30104
Broad-footed Mole,English,30105
Coast Mole,English,30106
Townsend's Mole,English,30107
Long-tailed Mole,English,30108
Siberian Mole,English,30109
Mediterranean Mole,English,30110
Taupe aveugle,French,30110
Topo ciego,Spanish,30110
Caucasian Mole,English,30111
European Mole,English,30112
Topo europeo,Spanish,30112
Taupe d'Europe,French,30112
Levantine Mole,English,30113
Iberian Mole,English,30114
Taupe ibérique,French,30114
Topo ibérico,Spanish,30114
Topo romano,Spanish,30115
Taupe romaine,French,30115
Roman Mole,English,30115
Stankovic's Mole,English,30116
Taupe des Balkans,French,30116
Topo de los Balcanes,Spanish,30116
Gracile Shrew-mole,English,30117
Malayan Flying Lemur,English,30118
Sunda Colugo,English,30118
Wagner's Sac-winged Bat,English,30119
Chestnut Sac-winged Bat,English,30119
Sechura Fox,English,30122
Sechuran Zorro,English,30122
Marsh Mongoose,English,30123
Bushy-tailed Mongoose,English,30124
Black-legged Mongoose,English,30125
Black-footed Mongoose,English,30125
Alexander's Mongoose,English,30126
Alexander's Cusimanse,English,30126
Ansorge's Cusimanse,English,30127
Angolan Mongoose,English,30127
Cusimanse,English,30128
Long-nosed Cusimanse,English,30128
Yellow Mongoose,English,30129
Pousargues's Mongoose,English,30130
Savannah Mongoose,English,30130
Black Slender Mongoose,English,30131
Cape Grey Mongoose,English,30132
Small Grey Mongoose,English,30132
Slender Mongoose,English,30133
Somali Dwarf Mongoose,English,30134
Desert Dwarf Mongoose,English,30134
Dwarf Mongoose,English,30135
Short-tailed Mongoose,English,30136
Small Asian Mongoose,English,30137
Javan Mongoose,English,30137
Long-snouted Mongoose,English,30138
Long-nosed Mongoose,English,30138
White-tailed Mongoose,English,30139
Banded Mongoose,English,30141
Grey Meerkat,English,30142
Selous's Mongoose,English,30142
Meller's Mongoose,English,30143
Meerkat,English,30144
Hog Badger,English,30145
Argentine Hog-nosed Skunk,English,30146
Molina's Hog-nosed Skunk,English,30146
Eastern Hog-nosed Skunk,English,30147
Striped Hog-nosed Skunk,English,30149
Little Grison,English,30150
Lesser Grison,English,30150
Japanese Marten,English,30151
Small-toothed Ferret Badger,English,30152
Chinese Ferret Badger,English,30152
Burmese Ferret Badger,English,30153
Large-toothed Ferret Badger,English,30153
Long-tailed Weasel,English,30154
Malayan Weasel,English,30155
American Mink,English,30156
Visón americano,Spanish,30156
Vison d'Amérique,French,30156
Hooded Skunk,English,30157
Striped Skunk,English,30158
Javan Stink Badger,English,30159
Sunda Stink Badger,English,30159
African Striped Weasel,English,30160
White-naped Weasel,English,30160
Spotted Skunk,English,30161
Eastern Spotted Skunk,English,30161
Patagonian Weasel,English,30162
Californian Sealion,English,30163
Allen's Olingo,English,30164
Cacomistle,English,30165
Ringtail,English,30165
Southern Coati,English,30166
South American Coati,English,30166
Crab-eating Raccoon,English,30167
Small-toothed Palm Civet,English,30168
Angolan Genet,English,30169
Miombo Genet,English,30169
Panther Genet,English,30170
Servaline Genet,English,30171
False Genet,English,30172
Haussa Genet,English,30172
Blotched Genet,English,30173
Large-spotted Genet,English,30173
African Palm Civet,English,30174
African Linsang,English,30175
Central African Linsang,English,30175
Large-spotted Civet,English,30176
Sunda Civet,English,30177
Malayan Civet,English,30177
Domestic Horse,English,30178
Horse,English,30178
Warthog,English,30182
Bush Pig,English,30183
Bearded Pig,English,30185
Madagascan Pygmy Hippopotamus,English,30187
Madagascan Dwarf Hippopotamus,English,30188
Dromedary,English,30189
One-humped Camel,English,30189
Indian Chevrotain,English,30191
Lesser Malay Mouse-deer,English,30192
Java Mouse-deer,English,30192
Lesser Oriental Chevrotain,English,30192
Greater Oriental Chevrotain,English,30193
Greater Malay Mouse-deer,English,30193
Chital,English,30194
Spotted Deer,English,30194
Ciervo manchado,Spanish,30194
Cerf axis,French,30194
Hog Deer,English,30195
Sika Deer,English,30196
Sika,English,30196
Cerf sika,French,30196
Ciervo Sika,Spanish,30196
Sambar,English,30197
Eastern Roe Deer,English,30198
Muntjac chino,Spanish,30199
Muntjac de Chine,French,30199
Chinese Muntjac,English,30199
Reeves's Muntjac,English,30199
Indian Muntjac,English,30200
Barking Deer,English,30200
Red Muntjac,English,30200
Mule Deer,English,30201
cerf de Virginie,French,30202
White-tailed Deer,English,30202
Domestic Cattle,English,30203
Aurochs,English,30203
Short-horned Water Buffalo,English,30204
Siberian Ibex,English,30206
Asiatic Ibex,English,30206
Blesbok,English,30208
Bontebok,English,30208
Blesbok,English,30209
Mountain Goat,English,30210
Dall's Sheep,English,30211
Harris's Antelope-squirrel,English,30214
Texas Antelope-squirrel,English,30215
White-tailed Antelope-squirrel,English,30216
Northern Flying Squirrel,English,30217
grand polatouche,French,30217
Kashmir Flying Squirrel,English,30218
Small Kashmir Flying Squirrel,English,30218
Hoary Marmot,English,30219
Yellow-bellied Marmot,English,30220
Woodchuck,English,30221
Tassel-eared Squirrel,English,30222
Abert's Squirrel,English,30222
Columbian Ground Squirrel,English,30224
Franklin's Ground Squirrel,English,30225
Golden-mantled Ground Squirrel,English,30226
Richardson's Ground Squirrel,English,30227
Cascade Golden-mantled Ground Squirrel,English,30228
Spotted Ground Squirrel,English,30229
Thirteen-lined Ground Squirrel,English,30230
Yellow-pine Chipmunk,English,30231
Cliff Chipmunk,English,30232
Least Chipmunk,English,30233
Red-tailed Chipmunk,English,30234
Eastern Chipmunk,English,30235
Townsend's Chipmunk,English,30236
Douglas's Squirrel,English,30237
American Red Squirrel,English,30238
Red Squirrel,English,30238
Plains Pocket Gopher,English,30239
Large Pocket Gopher,English,30240
Giant Pocket Gopher,English,30240
Nicaraguan Pocket Gopher,English,30241
Northern Pocket Gopher,English,30242
Olive-backed Pocket Mouse,English,30243
Great Basin Pocket Mouse,English,30244
Meadow Jumping Mouse,English,30245
Western Jumping Mouse,English,30246
Woodland Jumping Mouse,English,30247
Gapper's Red-backed Vole,English,30248
Southern Red-backed Vole,English,30248
Northern Collared Lemming,English,30249
Sagebrush Vole,English,30250
Rock Vole,English,30251
Gerbe's Vole,English,30252
Topillo de Gerbe,Spanish,30252
Campagnol des Pyrénées,French,30252
Long-tailed Vole,English,30253
Singing Vole,English,30254
Montane Vole,English,30255
Prairie Vole,English,30256
Creeping Vole,English,30257
American Pine Vole,English,30258
Woodland Vole,English,30258
Water Vole,English,30259
American Water Vole,English,30259
Yellow-cheeked Vole,English,30260
Taiga Vole,English,30260
Western Heather Vole,English,30261
Northern Bog Lemming,English,30262
Southern Bog Lemming,English,30263
Mongolian Hamster,English,30264
Shaw's Jird,English,30265
Luzon Broad-toothed Rat,English,30266
African Groove-toothed Rat,English,30267
Mill Rat,English,30267
Three-toed Grass Rat,English,30267
Buka Naked-tailed Rat,English,30268
Bushy-tailed Woodrat,English,30270
Stephens's Woodrat,English,30271
Podolsk Mole-rat,English,30273
Bennett's Chinchilla-rat,English,30274
Ashy Chinchilla-rat,English,30275
Alpine Pika,English,30276
Northern Pika,English,30276
Alaskan Pika,English,30277
Collared Pika,English,30277
Black-lipped Pika,English,30278
Himalayan Pika,English,30279
Northern Pika,English,30280
Ladakh Pika,English,30281
Large-eared Pika,English,30282
Pallas's Pika,English,30283
American Pika,English,30284
Royle's Pika,English,30285
Afghan Pika,English,30286
Turkestan Red Pika,English,30287
Moupin Pika,English,30288
Daurian Pika,English,30289
Antelope Jackrabbit,English,30290
Snowshoe Hare,English,30291
Canadian Arctic Hare,English,30292
Black-tailed Jackrabbit,English,30293
Korean Hare,English,30294
European Hare,English,30295
Liebre europea,Spanish,30295
Lièvre d'Europe,French,30295
Brown Hare,English,30295
Lièvre ibérique,French,30296
Liebre ibérica,Spanish,30296
Granada Hare,English,30296
Manchurian Hare,English,30297
Indian Hare,English,30298
Woolly Hare,English,30299
Burmese Hare,English,30300
Siamese Hare,English,30300
Scrub Hare,English,30301
East Chinese Hare,English,30302
Chinese Hare,English,30302
Tolai Hare,English,30303
White-tailed Jackrabbit,English,30304
African Savanna Hare,English,30305
Rabbit,English,30306
Conejo,Spanish,30306
Conejo Enano,Spanish,30306
Conejo comun ,Spanish,30306
Lapin de garenne,French,30306
Lapin de Garenne,French,30306
European Rabbit,English,30306
Central African Hare,English,30307
Central African Grass Rabbit,English,30307
Bunyoro Rabbit,English,30307
Natal Red Rock Hare,English,30308
Natal Red Hare,English,30308
Rand Red Hare,English,30309
Jameson's Red Rock Hare,English,30309
Smith's Red Rock Hare,English,30310
Common Red Rock Rabbit,English,30310
Smith's Red Hare,English,30310
Desert Cottontail,English,30311
Brush Rabbit,English,30312
Forest Rabbit,English,30313
Tapeti,English,30313
Conejo de cola de algodón de Florida,Spanish,30314
Lapin de Floride,French,30314
Eastern Cottontail,English,30314
Nuttall's Cottontail,English,30315
Mountain Cottontail,English,30315
Short-snouted Elephant-shrew,English,30316
Short-snouted Sengi,English,30316
Dusky-footed Sengi,English,30317
Uganda Elephant-shrew,English,30317
Dusky-footed Elephant-shrew,English,30317
Zambesi Elephant-shrew,English,30318
Dusky Sengi,English,30318
Dusky Elephant-shrew,English,30318
Rat à trompe jaune,French,30319
Bushveld Sengi,English,30319
Bushveld Elephant-shrew,English,30319
Transvaal Elephant-shrew,English,30320
Eastern Rock Sengi,English,30320
Eastern Rock Elephant-shrew,English,30320
North African Sengi,English,30321
North African Elephant-shrew,English,30321
Rufous Elephant-shrew,English,30322
Rufous Sengi,English,30322
Four-toed Sengi,English,30323
Four-toed Elephant-shrew,English,30323
Malagasy Slit-faced Bat,English,30331
Madagascar Slit-faced Bat,English,30331
Rufous Trident Bat,English,30332
Madagascar Serotine,English,30333
Malagasy Serotine,English,30333
Manavi Long-fingered Bat,English,30335
Malagasy Least Long-fingered Bat,English,30335
Pale Shrew-tenrec,English,30339
Pale-footed Shrew-tenrec,English,30339
Lowland Red Forest Rat,English,30340
White-bellied Nesomys,English,30340
Western Nesomys,English,30341
Western Red Forest Rat,English,30341
Malagasy Mountain Mouse,English,30342
Koopman's Montane Voalavo,English,30342
Golden-brown Mouse Lemur,English,30343
Leaf Deer,English,30344
Leaf Muntjac,English,30344
Strange Sword-nosed Bat,English,30345
Brosset's Big-eared Bat,English,30346
Gomantong Myotis,English,30347
Ouistiti nain,French,30348
Ansell's Mole-Rat,English,30349
Kafue Mole-Rat,English,30350
Intermediate Guinea-pig,English,30351
Moleques do Sul Guinea-pig,English,30351
Caparaó Akodont,English,30352
Caparaó Grass Mouse,English,30352
Reig's Akodont,English,30353
Dinagat Hairy-tailed Rat,English,30354
White-nosed Brucie,English,30355
White-nosed Akodont,English,30355
Grey-bellied Akodont,English,30356
Grey-bellied Brucie,English,30356
Red-bellied Brucie,English,30357
Red-bellied Akodont,English,30357
Soricine Akodont,English,30358
Soricine Brucie,English,30358
Ihering's Brucie,English,30359
Ihering's Akodont,English,30359
Ihering's Hocicudo,English,30359
Dogramaci's Vole,English,30360
Caparao Hocicudo,English,30361
Truong Son Muntjac,English,30433
Annamite Muntjac,English,30433
Alaska Tiny Shrew,English,30435
Orces's Chibchan Water Mouse,English,30437
Mauritanian Shrew,English,30454
Seri's Sheath-tailed Bat,English,30482
Central African Shrew,English,30483
Kongana Shrew,English,30483
Martin's Potto,English,30484
False Potto,English,30484
Hutterer's Brush-furred Rat,English,30485
Gressitt's Melomys,English,30486
Nasolo's Shrew-Tenrec,English,30517
Yepes's Long-nosed Armadillo,English,30519
Hill's Shrew,English,30520
Osvaldo Reig's Tuco-tuco,English,30521
Delicate Salt-flat Mouse,English,30522
Orb-faced Roundleaf Bat,English,30540
Orbiculus Leaf-nosed Bat,English,30540
Laotian Roundleaf Bat,English,30541
Rio Guaporé Burrowing Mouse,English,30543
Huanchaca Burrowing Mouse,English,30544
Tucumán Grass Mouse,English,30583
Diminutive Akodont,English,30583
Coimbra-Filho's Titi,English,30586
Titi de Coimbra,French,30586
De Graaff's Soft-furred Mouse,English,30594
Seuánez's Rice Rat,English,30602
Taiwan Gilded Pipistrelle,English,30623
Lake Baikal Mountain Vole,English,31818
Villa's Grey Shrew,English,32227
Barton's Echidna,English,33134
Kakadu Dunnart,English,33136
Coyhaique Tuco-tuco,English,33144
Roig's Tuco-tuco,English,33943
Bannister's Melomys,English,33944
Apeco Oldfield Mouse,English,33945
Tschudi's Yellow-shouldered Bat,English,37166
Johnston's Shrew,English,37292
Pygmy Forest Shrew,English,37292
Peters's Epauletted Fruit Bat,English,37462
Paraná Akodont,English,38916
Paraná Grass Mouse,English,38916
Pale-bellied Free-tailed Bat,English,38947
Pale-marked Free-tailed Bat,English,38948
Indian Woolly Horseshoe Bat,English,38950
Beddome's Horseshoe Bat,English,38950
Gold-collared Gilded Pipistrelle,English,38954
Bare-tailed Tree Rat,English,38957
Bali Tiger,English,39018
Indochinese Tiger,English,39019
Corbetts's Tiger,English,39019
Javan Tiger,English,39020
Bengal Tiger,English,39021
Caspian Tiger,English,39022
Pianma Black Pika,English,40820
Bukhara Urial,English,41607
Transcaspian Urial,English,41608
Afghan Urial,English,41609
Punjab Urial,English,41610
Severtzov's Urial,English,41611
Northern Pig-tailed Macaque,English,41731
Black-shanked Douc Langur,English,41758
Hubei Golden Snub-nosed Monkey,English,41759
Qinling Golden Snub-nosed Monkey,English,41760
Spangled Ebony Leaf Monkey,English,41775
West Javan Ebony Leaf Monkey,English,41776
Uluguru Bushbaby,English,41798
Eastern Gorilla,English,41800
Mountain Gorilla,English,41800
Nigeria Chimpanzee,English,41805
Grey Slender Loris,English,41834
Bengal Slow Loris,English,41839
Sumatran Orangutan,English,41848
Southern Bornean Orangutan,English,41850
Palo Duro Mouse,English,41875
Thomas's Lesser House Bat,English,42115
Hinde's Lesser House Bat,English,42115
Forest Genet,English,42133
King Genet,English,42134
Rio Acarí Marmoset,English,43463
Ouistiti Acari ,French,43463
Ouistiti de Manicore,French,43464
Rio Manicoré Marmoset,English,43464
Emilia's Marmoset,English,43465
Black-tailed Marmoset,English,43466
Black Tamarin,English,43477
Black-striped Tufted Capuchin,English,43478
Black Tufted Capuchin,English,43479
Pallid Titi,English,43481
White-coated Titi,English,43481
Baptista Lake Titi,English,43482
Amazon Black Howler Monkey,English,43484
Northern Talapoin,English,43509
Palau Flying-fox,English,43537
Kosrae Flying-fox,English,43538
Yap Flying-fox,English,43539
New Caledonia Blossom Bat,English,43540
Great Bare-backed Fruit Bat,English,43541
New Guinea Naked-backed Fruit Bat,English,43541
Bare-backed Fruit Bat,English,43541
Small Melanesian Bentwing Bat,English,43543
Short-tailed Talaud Melomys,English,43548
Orange Melomys,English,43549
Long-tailed Talaud Melomys,English,43550
Halmahera Bare-backed Fruit Bat,English,43553
Makira Flying-fox,English,43557
Andersen's Bare-backed Fruit Bat,English,43559
Bismarck Masked Flying-fox,English,43561
Rennell Flying-fox,English,43562
Gmelin's Shrew,English,43565
Gobi Big Brown Bat,English,43566
Bobrinski's Serotine,English,43566
Peninsular Horseshoe Bat,English,43569
Shrew-faced Squirrel,English,43576
White-winged Pipistrelle,English,43596
Vordermann's Pipistrelle,English,43596
Andersen's Flying-fox,English,43612
Nilgiri Long-tailed Tree Mouse,English,43633
Sladen's Rat,English,43635
Small Luzon Forest Mouse,English,43645
Pygmy Three-toed Sloth,English,43660
Quechuan Mouse Opossum,English,43690
Red Three-striped Opossum,English,43701
Pribilof Island Shrew,English,43734
Sumatran Giant Shrew,English,43752
Christmas Island Shrew,English,43759
Minor Epauletted Fruit Bat,English,43779
Philippine Dawn Bat,English,43784
Trinidad Dog-like Bat,English,43792
Parisi's Slit-faced Bat,English,43800
Madura Horseshoe Bat,English,43806
Cozumel Golden Bat,English,43815
Arizona Myotis,English,43843
Chiriquinan Serotine,English,43851
Zulu Serotine,English,43856
Aloe Bat,English,43856
New Guinea Mastiff Bat,English,43882
Brown-bellied Dog-faced Bat,English,43913
Brown Dog-faced Bat,English,43913
Barnes's Mastiff Bat,English,43915
Kit Fox,English,43920
Southern Spotted Skunk,English,43921
Western Spotted Skunk,English,43922
Jentink's Flying Squirrel,English,43953
Arianus' New Guinea Mountain Rat,English,44162
Southeastern Xanthurus Rat,English,44173
Rossel Island Melomys,English,44196
Little Melomys,English,44199
Papua Grassland Melomys,English,44199
Grassland Melomys,English,44199
D'Entrecasteaux Archipelago Pogonomys,English,44210
