IsCurrent?,Taxonomy,LawID,SpcRecID,DecLevel,Kingdom,ISO_country,DecOpinion,DecDate,Source,Term,DecNotes,Internal_Notes
1,CITES_EU,8,364,Species,Animalia,VN,Positive,09/03/2006,,,,
0,CITES_EU,8,364,Species,Animalia,UM,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,TZ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,TW,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,TO,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,TH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,SG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,SB,Positive,22/07/1997,,,,"Published for ""All countries"""
1,CITES_EU,8,364,Species,Animalia,SB,Positive,12/06/2006,,,,
0,CITES_EU,8,364,Species,Animalia,PW,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,PH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,PG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MZ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MY,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MV,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,MG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,KE,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,JP,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,IO,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,IN,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,ID,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,FM,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,FJ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,CK,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,AU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,AE,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,ZA,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,WS,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,VU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,UM,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,TZ,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,TW,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,TO,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,TH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,SG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,PW,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,PH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,PG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,NC,Positive removed,28/05/2013,,,,EU Overseas territory.
0,CITES_EU,8,364,Species,Animalia,MZ,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,MY,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,MV,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,MU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,MH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,MG,Positive removed,23/02/2012,,,,
0,CITES_EU,8,364,Species,Animalia,KE,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,JP,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,IO,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,IN,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,ID,Positive removed,28/05/2013,,,,
0,CITES_EU,8,364,Species,Animalia,FM,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,FJ,Positive removed,28/05/2013,,,,"Published for ""All countries"""
0,CITES_EU,8,364,Species,Animalia,CK,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,AU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,364,Species,Animalia,AE,Positive removed,02/12/2011,,,,
1,CITES_EU,8,365,Species,Animalia,ID,Positive,14/09/2007,,,,
1,CITES_EU,8,375,Species,Animalia,ID,Positive,14/09/2007,,,,
1,CITES_EU,8,376,Species,Animalia,ZA,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,WS,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,VN,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,US,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,UM,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,TZ,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,TW,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,TV,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,TH,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,SG,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,SC,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,SA,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,S1,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,PW,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,PN,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",EU Overseas territory.
1,CITES_EU,8,376,Species,Animalia,PH,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,PG,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,PF,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,NU,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,NC,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",EU Overseas territory.
1,CITES_EU,8,376,Species,Animalia,MZ,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MY,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MV,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MU,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MP,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MM,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MH,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,MG,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,LK,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,KI,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,KE,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,JP,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,JO,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,IO,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,IN,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,IL,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,GU,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,FM,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,EG,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,DJ,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,CX,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,CK,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,CC,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,AU,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,AS,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,376,Species,Animalia,VU,i),28/05/2013,,,,
1,CITES_EU,8,376,Species,Animalia,TO,i),28/05/2013,,,,
1,CITES_EU,8,376,Species,Animalia,FJ,i),28/05/2013,,,,
1,CITES_EU,8,376,Species,Animalia,SB,ii),28/05/2013,,,,
0,CITES_EU,8,376,Species,Animalia,ZA,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,WS,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,VU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,VN,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,US,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,UM,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,TZ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,TW,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,TV,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,TO,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,TH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,SG,Positive,22/07/1997,,,,"Published for ""All countries"""
1,CITES_EU,8,376,Species,Animalia,SD,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,SC,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,SB,Positive,22/07/1997,,,,
0,CITES_EU,8,376,Species,Animalia,SA,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,PW,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,PN,Positive,22/07/1997,,,,"Published for ""All countries"" - EU Overseas territory."
0,CITES_EU,8,376,Species,Animalia,PH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,PG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,PF,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,NU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MZ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MY,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MV,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MP,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MM,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MH,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,MG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,LK,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,KI,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,KE,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,JP,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,JO,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,IO,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,IN,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,IL,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,ID,Positive,22/07/1997,,,,"Published for ""All countries"""
1,CITES_EU,8,376,Species,Animalia,ID,Positive,14/09/2007,,,,
0,CITES_EU,8,376,Species,Animalia,GU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,FM,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,FJ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,EG,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,DJ,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,CX,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,CK,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,CC,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,AU,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,AS,Positive,22/07/1997,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,ZA,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,WS,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,VU,Positive removed,28/05/2013,,,,
0,CITES_EU,8,376,Species,Animalia,VN,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,US,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,UM,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,TZ,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,TW,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,TV,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,TO,Positive removed,28/05/2013,,,,
0,CITES_EU,8,376,Species,Animalia,TH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,SG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,SC,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,SB,Positive removed,28/05/2013,,,,"Published for ""All countries"""
0,CITES_EU,8,376,Species,Animalia,SA,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,S1,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,PW,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,PN,Positive removed,02/12/2011,,,,EU Overseas territory.
0,CITES_EU,8,376,Species,Animalia,PH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,PG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,PF,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,NU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,NC,Positive removed,02/12/2011,,,,EU Overseas territory.
0,CITES_EU,8,376,Species,Animalia,MZ,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MY,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MV,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MP,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MM,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MH,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,MG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,LK,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,KI,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,KE,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,JP,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,JO,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,IO,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,IN,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,IL,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,GU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,FM,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,FJ,Positive removed,28/05/2013,,,,
0,CITES_EU,8,376,Species,Animalia,EG,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,DJ,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,CX,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,CK,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,CC,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,AU,Positive removed,02/12/2011,,,,
0,CITES_EU,8,376,Species,Animalia,AS,Positive removed,02/12/2011,,,,
1,CITES_EU,8,377,Species,Animalia,ID,Positive,14/09/2007,,,,
1,CITES_EU,8,382,Species ,Animalia,VN,No opinion,09/03/2006,,,,
1,CITES_EU,8,398,Species,Animalia,ZA,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,398,Species,Animalia,YE,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,398,Species,Animalia,WS,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,398,Species,Animalia,VU,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,398,Species,Animalia,UM,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
1,CITES_EU,8,398,Species,Animalia,TZ,i),02/12/2011,,,"Trade at species level not anticipated, however trade at genus level may occur",
