Kingdom,RecId,Rank,ISO code,Quota,Unit,StartDate,EndDate,Year,Notes,Terms,Sources,QuoAdded,QuoDate,IsCurrent,PublicDisplay,Link
Animalia,13854,Species,ID,540,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2983,Genus,ID,900,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,2978,Genus,ID,4500,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,13554,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,13553,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2932,Genus,ID,675,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,13270,Species,PE,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,13268,Species,PE,200,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2852,Genus,ID,1080,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,12774,Species,ID,900,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12696,Species,MZ,0,,01/01/1997,31/12/1997,1997,Secretariat is consulting Mozambique to confirm occurrence of the species,,,09/05/1999,,0,1,
Animalia,12696,Species,TZ,0,,01/01/1997,31/12/1997,1997,see Notification No. 898,,,09/05/1999,,0,1,
Animalia,12551,Species,MU,4000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12519,Species,BY,0,,01/01/1997,31/12/1997,1997,the export of live specimens or other specimens is prohibited,,,09/05/1999,,0,1,
Animalia,12519,Species,RO,20,,01/01/1997,31/12/1997,1997,hunting trophies,TRO,,09/05/1999,,0,1,
Animalia,12519,Species,RU,2500,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,12392,Species,BW,174,,01/01/1997,31/12/1997,1997,tusks (87 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,CM,160,,01/01/1997,31/12/1997,1997,tusks (80 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,ET,6,,01/01/1997,31/12/1997,1997,tusks (3 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,MZ,20,,01/01/1997,31/12/1997,1997,tusks (10 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,NA,150,,01/01/1997,31/12/1997,1997,tusks (75 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,TZ,100,,01/01/1997,31/12/1997,1997,tusks (50 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,ZA,86,,01/01/1997,31/12/1997,1997,tusks (43 animals),TUS,,09/05/1999,,0,1,
Animalia,12392,Species,ZW,800,,01/01/1997,31/12/1997,1997,tusks (400 animals),TUS,,09/05/1999,,0,1,
Animalia,12379,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12372,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12371,Species,ID,270,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12369,Species,ID,900,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12364,Species,ID,270,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8365,Species,MZ,500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12279,Species,MZ,10000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12278,Species,MZ,10000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12278,Species,SN,16000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12277,Species,SN,40000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,12276,Species,MZ,12000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2605,Genus,ID,23400,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8363,Species,MZ,500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,13862,Species,ID,810,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,25611,Species,ID,1350,,01/01/1997,31/12/1997,1997,,,,04/07/2000,,0,1,
Animalia,11879,Species,PE,400,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11876,Species,PE,250,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11855,Species,PE,150,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11854,Species,PE,250,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11736,Species,TZ,400,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11638,Species,MZ,30,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11638,Species,TG,25,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11638,Species,TZ,120,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,13853,Species,ID,1350,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11155,Species,MZ,15000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11155,Species,SN,40000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11153,Species,MZ,15000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3015,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Quota originally established for <i/>Bradypodion tavetanum</i> which was changed to <i/>Kinyongia tavetana</i> at CITES CoP15. ,,,09/05/1999,,0,1,
Animalia,105224,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Quota originally established for Bradypodion   fischeri which was subject to a taxonomic change at CITES CoP15.,,,22/06/2010,,0,0,
Animalia,105223,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Quota originally established for Bradypodion   fischeri which was subject to a taxonomic change at CITES CoP15.,,,22/06/2010,,0,0,
Animalia,105222,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Species subject to taxonomic changes at CITES CoP15. (see: www.cites.org/eng/res/all/12/E12-11R15.pdf). ,,,09/05/1999,,0,1,
Animalia,105222,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Quota originally established for Bradypodion   fischeri which was subject to a taxonomic change at CITES CoP15.,,,22/06/2010,,0,1,
Animalia,104127,Species,TZ,3000,,01/01/1997,31/12/1997,1997,Quota originally established for Bradypodion   fischeri which was subject to a taxonomic change at CITES CoP15.,,,22/06/2010,,0,1,
Animalia,32234,Species,MZ,3000,,01/01/1997,31/12/1997,1997,"ranched specimens  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,R,05/11/2007,,0,1,
Animalia,32234,Species,MZ,7000,,01/01/1997,31/12/1997,1997,"wild-taken  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,W,05/11/2007,,0,1,
Animalia,32234,Species,TZ,450,,01/01/1997,31/12/1997,1997,"ranched  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,R,05/11/2007,,0,1,
Animalia,11003,Species,BJ,15000,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,11003,Species,GH,340,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11003,Species,TG,1000,,01/01/1997,31/12/1997,1997,ranched,,R,09/05/1999,,0,1,
Animalia,11003,Species,TG,600,,01/01/1997,31/12/1997,1997,wild-taken,,W,09/05/1999,,0,1,
Animalia,11002,Species,GH,120,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11002,Species,TG,300,,01/01/1997,31/12/1997,1997,ranched,,R,09/05/1999,,0,1,
Animalia,11001,Species,BJ,15000,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,11001,Species,GH,140,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,11001,Species,MZ,3000,,01/01/1997,31/12/1997,1997,"ranched specimens  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,R,09/05/1999,,0,1,
Animalia,11001,Species,MZ,7000,,01/01/1997,31/12/1997,1997,"wild-taken  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,W,09/05/1999,,0,1,
Animalia,11001,Species,TG,2000,,01/01/1997,31/12/1997,1997,ranched,,R,09/05/1999,,0,1,
Animalia,11001,Species,TG,1700,,01/01/1997,31/12/1997,1997,wild-taken,,W,09/05/1999,,0,1,
Animalia,11001,Species,TZ,450,,01/01/1997,31/12/1997,1997,"ranched  Quota originally set for <i>Kinixys belliana</i> sensu lato, but species split following change adopted at CoP14",,R,09/05/1999,,0,1,
Animalia,10825,Species,ID,900,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,10801,Species,CO,600000,,01/01/1997,31/12/1997,1997,live,LIV,,09/05/1999,,0,1,
Animalia,10801,Species,CR,85000,,01/01/1997,31/12/1997,1997,live,LIV,,09/05/1999,,0,1,
Animalia,10801,Species,CR,10000,KIL,01/01/1997,31/12/1997,1997,Meat,MEA,,09/05/1999,,0,1,
Animalia,10801,Species,CR,12000,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,10801,Species,GY,8400,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,10801,Species,NI,1500,,01/01/1997,31/12/1997,1997,articles made from skins of wild-taken specimens,"LPS, LPL",W,09/05/1999,,0,1,
Animalia,10801,Species,PE,4000,,01/01/1997,31/12/1997,1997,live specimens,LIV,,09/05/1999,,0,1,
Animalia,10801,Species,SR,46035,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,10746,Species,TZ,160,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2175,Genus,ID,15300,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,2082,Genus,ID,675,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,2041,Genus,ID,40500,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,9646,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9425,Species,ID,180,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1914,Genus,ID,103500,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,1910,Genus,ID,450,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8086,Species,TZ,0,,01/01/1997,31/12/1997,1997,see Notification No. 898,,,09/05/1999,,0,1,
Animalia,9223,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9043,Species,ID,540,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9015,Species,GH,750,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,8832,Species,GY,5,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1806,Genus,ID,15300,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8792,Species,MZ,300,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Galago zanzibaricus</i> sensu lato, but species split following change adopted at CoP14",,,09/05/1999,,0,1,
Animalia,8789,Species,TG,25,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,101004,Species,MZ,300,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Galago moholi</i> sensu lato, but species split following change adopted at CoP14",,,30/10/2007,,0,1,
Animalia,8788,Species,MZ,300,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Galago moholi</i> sensu lato, but species split following change adopted at CoP14",,,09/05/1999,,0,1,
Animalia,8794,Species,MZ,300,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Galago zanzibaricus</i> sensu lato, but species split following change adopted at CoP14",,,30/10/2007,,0,1,
Animalia,8791,Species,TG,25,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1796,Genus,ID,9000,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8664,Species,GY,600,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8664,Species,SR,4707,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8661,Species,PE,2500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8543,Species,MZ,50,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1757,Genus,ID,9000,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,1756,Genus,ID,9000,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8478,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8477,Species,SK,0,,01/01/1997,31/12/1997,1997,does not apply to captive-bred specimens,,,09/05/1999,,0,1,
Animalia,8475,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8468,Species,SK,0,,01/01/1997,31/12/1997,1997,does not apply to captive-bred specimens,,,09/05/1999,,0,1,
Animalia,8449,Species,SK,0,,01/01/1997,31/12/1997,1997,does not apply to captive-bred specimens,,,09/05/1999,,0,1,
Animalia,8324,Species,SN,10000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8323,Species,MZ,4000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8323,Species,SN,5000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8322,Species,SN,25000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8321,Species,MZ,5000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8320,Species,MZ,8000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8320,Species,SN,50000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1714,Genus,ID,110250,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,8255,Species,PY,3000,,01/01/1997,31/12/1997,1997,skins; experimental quota,SKI,,09/05/1999,,0,1,
Animalia,8254,Species,GY,1000,,01/01/1997,31/12/1997,1997,live specimens,LIV,,09/05/1999,,0,1,
Animalia,8254,Species,GY,100,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,8254,Species,SR,345,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8105,Species,SN,100000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8102,Species,SN,100000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8101,Species,SN,30000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8100,Species,MZ,10000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,8073,Species,TG,15,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,31814,Species,GY,500,,01/01/1997,31/12/1997,1997,,,,14/06/2000,,0,1,
Animalia,7827,Subspecies,GY,500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,7816,Species,SR,175,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,7085,Species,GY,10,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,7085,Species,SR,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1440,Genus,ID,225,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,1418,Genus,ID,225,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,1973,Species,GY,1000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1973,Species,SR,168,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6505,Species,GY,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6505,Species,SR,355,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6381,Species,GY,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6381,Species,GY,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6381,Species,SR,1886,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6372,Species,GY,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6359,Species,NI,1100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,1299,Genus,ID,225,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,1290,Genus,ID,7200,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,6023,Species,ID,270,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,6021,Species,ID,360,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5984,Species,AR,7000,,01/01/1997,31/12/1997,1997,,,,16/05/2003,,0,1,
Animalia,699,Species,GY,110,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,699,Species,SR,200,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5664,Species,ET,6595,,01/01/1997,31/12/1997,1997,ranched,,R,09/05/1999,,0,1,
Animalia,5664,Species,MG,4500,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,5664,Species,MG,200,,01/01/1997,31/12/1997,1997,wild-taken nuisance specimens,,W,09/05/1999,,0,1,
Animalia,5664,Species,MZ,100,,01/01/1997,31/12/1997,1997,hunting trophies/problem animals,TRO,,09/05/1999,,0,1,
Animalia,5664,Species,TZ,100,,01/01/1997,31/12/1997,1997,hunting trophies,TRO,,09/05/1999,,0,1,
Animalia,5664,Species,TZ,1000,,01/01/1997,31/12/1997,1997,wild-taken nuisance animals,,W,09/05/1999,,0,1,
Animalia,5664,Species,UG,2500,,01/01/1997,31/12/1997,1997,skins of ranched specimens,SKI,R,09/05/1999,,0,1,
Animalia,5664,Species,UG,25,,01/01/1997,31/12/1997,1997,skins of wild-taken nuisance animals,SKI,W,09/05/1999,,0,1,
Animalia,5353,Species,MZ,1500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5352,Species,MZ,1000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5350,Species,MZ,1000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5350,Species,TZ,5000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5348,Species,MZ,1500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5329,Species,GY,3000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5329,Species,SR,2061,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5328,Species,GY,880,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5328,Species,SR,970,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5187,Species,SN,10000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,5114,Species,PE,300,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4962,Species,GY,50,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4940,Species,MZ,3000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4940,Species,TZ,200,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4898,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,29239,Species,MZ,2000,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Chlorocebus aethiops</i> sensu lato, but species split following change adopted at CoP14",,,02/11/2007,,0,1,
Animalia,29239,Species,TZ,5000,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Chlorocebus aethiops</i> sensu lato, but species split following change adopted at CoP14",,,02/11/2007,,0,1,
Animalia,4716,Species,MZ,,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Chlorocebus aethiops</i> sensu lato, but species split following change adopted at CoP14",,,09/05/1999,,0,1,
Animalia,4716,Species,TZ,,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Chlorocebus aethiops</i> sensu lato, but species split following change adopted at CoP14",,,09/05/1999,,0,1,
Animalia,9008,Species,GY,704,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9008,Species,SR,760,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9006,Species,GY,704,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,9006,Species,SR,702,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4578,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4577,Species,ID,675,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4576,Species,ID,540,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4571,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4501,Species,BJ,21200,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,4501,Species,GH,1500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4501,Species,TG,5000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4463,Species,BJ,19700,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,4463,Species,GH,1500,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4463,Species,TG,1000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4463,Species,TZ,1000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4452,Species,MZ,5000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4452,Species,TZ,4000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4396,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4395,Species,ID,450,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4225,Species,TG,15,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4222,Species,TG,25,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4221,Species,MZ,100,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4221,Species,TZ,400,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Cercopithecus mitis</i> sensu lato, but species split following change adopted at CoP14",,,09/05/1999,,0,1,
Animalia,98785,Species,TZ,400,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Cercopithecus mitis</i> sensu lato, but species split following change adopted at CoP14",,,02/11/2007,,0,1,
Animalia,4234,Species,TZ,400,,01/01/1997,31/12/1997,1997,"Quota originally set for <i>Cercopithecus mitis</i> sensu lato, but species split following change adopted at CoP14",,,02/11/2007,,0,1,
Animalia,4201,Species,TG,25,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4189,Species,ID,90000,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4072,Species,GY,242,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4070,Species,GY,600,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,4070,Species,SR,151,,01/01/1997,31/12/1997,1997,[Note: Quota applies to subspecies <i>Cebus apella apella</i>.],,,09/05/1999,,0,1,
Animalia,834,Genus,ID,16200,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,820,Genus,ID,83250,,01/01/1997,31/12/1997,1997,pieces,"LIV, COR",,09/05/1999,,0,1,
Animalia,3847,Species,MZ,10,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3746,Species,RO,50,,01/01/1997,31/12/1997,1997,hunting trophies,TRO,,09/05/1999,,0,1,
Animalia,3746,Species,RO,10,,01/01/1997,31/12/1997,1997,live,LIV,,09/05/1999,,0,1,
Animalia,3742,Species,ID,2250,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3740,Species,ID,1350,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3462,Species,TG,800,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3455,Species,PY,5000,,01/01/1997,31/12/1997,1997,skins; experimental quota,SKI,,09/05/1999,,0,1,
Animalia,3457,Subspecies,NI,10000,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,3456,Subspecies,GY,10000,,01/01/1997,31/12/1997,1997,live specimens,LIV,,09/05/1999,,0,1,
Animalia,3456,Subspecies,GY,20000,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,3456,Subspecies,SR,980,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3452,Species,CO,600000,,01/01/1997,31/12/1997,1997,skins (parts and products); mainly C. c. fuscus,SKI,,09/05/1999,,0,1,
Animalia,3452,Species,CO,60000,,01/01/1997,31/12/1997,1997,skins from animals measuring more than 120 cm long,SKI,,09/05/1999,,0,1,
Animalia,3452,Species,CR,2000,,01/01/1997,31/12/1997,1997,live,LIV,,09/05/1999,,0,1,
Animalia,3452,Species,CR,5000,,01/01/1997,31/12/1997,1997,skins,SKI,,09/05/1999,,0,1,
Animalia,3423,Species,ID,720,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3353,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3133,Species,SK,0,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3115,Species,NI,749,,01/01/1997,31/12/1997,1997,ranched specimens,,R,09/05/1999,,0,1,
Animalia,3113,Species,GY,180,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,3113,Species,SR,1249,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2856,Species,PE,800,,01/01/1997,31/12/1997,1997,,,,09/05/1999,,0,1,
Animalia,2836,Species,CO,30000,,01/01/1997,31/12/1997,1997,live,LIV,,09/05/1999,,0,1,
Animalia,2836,Species,GY,1400,,01/01/1997,31/12/1997,1997,live specimens. [Note: Quota applies to subspecies <i>Boa constrictor constrictor</i>.],LIV,,09/05/1999,,0,1,
