Kingdom,OrdName,FamName,GenName,SpcName,SpcAuthor,SpcInfraRank,SpcInfraRank,SpcInfraEpithet,SpcInfraRankAuthor,SpcRecID,SpcStatus
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,teres,(Vellozo) Steudel,NULL,NULL,NULL,NULL,108102,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,ternatea,(Alderw. 1932) R.Tryon 1970,NULL,NULL,NULL,NULL,175579,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,terscheckii,(Parm. ex Pfeiffer) Friedrich & Rowley,NULL,NULL,NULL,NULL,104084,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,terweemeanum,(Teucq ex Duursma) Borgmann & Piltz,NULL,NULL,NULL,NULL,13811,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tesajo,Engelmann ex Coulter,NULL,NULL,NULL,NULL,27608,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,testudo,(Karwinski ex Zuccarini) Buxbaum,NULL,NULL,NULL,NULL,108137,A
Plantae,CARYOPHYLLALES,CACTACEAE,Neobuxbaumia,tetetzo,(Weber ex Coulter) Backeberg,NULL,NULL,NULL,NULL,14608,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,tetracantha,(Labouret) Hunt,NULL,NULL,NULL,NULL,107058,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tetracantha,Toumey,NULL,NULL,NULL,NULL,105249,A
Plantae,CARYOPHYLLALES,CACTACEAE,Acanthocereus,tetragonus,(Linnaeus) Hummelinck,NULL,NULL,NULL,NULL,68133,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,tetrancistra,Engelmann,NULL,NULL,NULL,NULL,84764,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocactus,texensis,Hopffer,NULL,NULL,NULL,NULL,84582,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,teysmannii,(Copel. 1909) R.Tryon 1970,NULL,NULL,NULL,NULL,174661,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,thelegona,(Weber ex Schumann) Friedrich & Rowley,NULL,NULL,NULL,NULL,106631,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,thelegonoides,(Spegazzini) Friedrich & Rowley,NULL,NULL,NULL,NULL,106632,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,theresae,Cutak,NULL,NULL,NULL,NULL,15771,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,thionantha,(Spegazzini) Werdermann,NULL,NULL,NULL,NULL,106633,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epiphyllum,thomasianum,(Schumann) Britton & Rose,NULL,NULL,NULL,NULL,12147,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,thomsonii,(Baker 1881) R.Tryon 1970,NULL,NULL,NULL,NULL,175580,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,thornberi,Orcutt,NULL,NULL,NULL,NULL,26273,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,thornberi,Orcutt,ssp.,ssp.,thornberi,NULL,15503,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,thornberi,Orcutt,ssp.,ssp.,yaquensis,(Craig) Hunt,15529,A
Plantae,CARYOPHYLLALES,CACTACEAE,Jasminocereus,thouarsii,(Weber) Backeberg,NULL,NULL,NULL,NULL,172280,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,thurberi,(Engelmann) Buxbaum,NULL,NULL,NULL,NULL,108285,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,thurberi,(Engelmann) Buxbaum,ssp.,ssp.,littoralis,(K.Brandegee) Taylor,29599,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,thurberi,(Engelmann) Buxbaum,ssp.,ssp.,thurberi,NULL,17419,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,thurberi,Engelmann,NULL,NULL,NULL,NULL,17305,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,thwaitesii,Hook.,NULL,NULL,NULL,NULL,68726,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,thysanolepis,(Barrington) A.R.Sm.,NULL,NULL,NULL,NULL,176658,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,tiburonensis,(Lindsay) Backeberg,NULL,NULL,NULL,NULL,106818,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,ticnamarensis,(Ritter) Hunt,NULL,NULL,NULL,NULL,17491,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,tiegeliana,(Wessner) Hunt,NULL,NULL,NULL,NULL,106634,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,tilcarensis,(Werdermann & Backeberg) Backeberg,NULL,NULL,NULL,NULL,17334,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,tillianum,Rausch,NULL,NULL,NULL,NULL,107051,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,tinganensis,Ching & S.H.Wu in Ching & Wang 1964,NULL,NULL,NULL,NULL,8142,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,tocopillana,Ritter,NULL,NULL,NULL,NULL,82597,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tomentella,Berger,NULL,NULL,NULL,NULL,105248,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,tomentosa,(Blume 1828) R.Tryon 1970,NULL,NULL,NULL,NULL,174663,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tomentosa,Salm-Dyck,NULL,NULL,NULL,NULL,15585,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,tomentosa,Schltr.,NULL,NULL,NULL,NULL,111105,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,tomentosissima,(Copel. 1942) R.Tryon 1970,NULL,NULL,NULL,NULL,174664,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,tominensis,(Weingart) Backeberg,NULL,NULL,NULL,NULL,106404,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,tonalensis,Hunt,NULL,NULL,NULL,NULL,15772,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberocereus,tonduzii,(Weber) Rowley,NULL,NULL,NULL,NULL,108197,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberbauerocereus,torataensis,Ritter,NULL,NULL,NULL,NULL,108193,A
Plantae,CARYOPHYLLALES,CACTACEAE,Harrisia,tortuosa,(Forbes) Britton & Rose,NULL,NULL,NULL,NULL,107059,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,tortuosa,R.C.Morgan,NULL,NULL,NULL,NULL,107652,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cephalocereus,totolapensis,(Bravo & MacDougall) Buxbaum,NULL,NULL,NULL,NULL,27400,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,tourana,A. Chevalier,NULL,NULL,NULL,NULL,111371,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,townsendianus,Britton & Rose,NULL,NULL,NULL,NULL,27533,A
Plantae,CARYOPHYLLALES,CACTACEAE,Ferocactus,townsendianus,Britton & Rose,var.,var.,santamaria,(Britton & Rose) Lindsay,28167,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,trachypoda,Alderw. 1929,NULL,NULL,NULL,NULL,8144,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,traillii,(Baker 1891) Domin 1929,NULL,NULL,NULL,NULL,174203,A
Plantae,LILIALES,AMARYLLIDACEAE,Galanthus,transcaucasicus,Fomin,NULL,NULL,NULL,NULL,106107,A
Plantae,ROSALES,CRASSULACEAE,Dudleya,traskiae,(Rose) Moran,NULL,NULL,NULL,NULL,8558,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocereus,treleasei,(Britton & Rose) Backeberg,NULL,NULL,NULL,NULL,29600,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,treleasei,Coulter,NULL,NULL,NULL,NULL,68486,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,triacantha,(Willdenow) Sweet,NULL,NULL,NULL,NULL,22201,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,triangularis,(L.) Britton & Rose,NULL,NULL,NULL,NULL,22121,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,tricae,Hunt,NULL,NULL,NULL,NULL,108138,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,trichodesma,(Scortech. ex Bedd. 1887) R.Tryon 1970,NULL,NULL,NULL,NULL,174666,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,trichophora,(Copel. 1911) R.Tryon 1970,NULL,NULL,NULL,NULL,174667,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,trichophora,(Engelmann & Bigelow) Britton & Rose,NULL,NULL,NULL,NULL,107842,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberocereus,trichophorus,H.Johnson & Kimnach,NULL,NULL,NULL,NULL,75745,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,trichosa,(Cardenas) Friedrich & Rowley,NULL,NULL,NULL,NULL,106636,A
Plantae,GENTIANALES,APOCYNACEAE,Hoodia,triebneri,(Nel) Bruyns,NULL,NULL,NULL,NULL,158451,A
Plantae,GENTIANALES,APOCYNACEAE,Hoodia,triebneri,(Nel) P.Bruyns,NULL,NULL,NULL,NULL,185042,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,triglochidiatus,Engelmann,NULL,NULL,NULL,NULL,11944,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,triglochidiatus,Engelmann,var.,var.,arizonicus,(Rose) L. Benson,25486,A
Plantae,CARYOPHYLLALES,CACTACEAE,Rhipsalis,trigona,Pfeiffer,NULL,NULL,NULL,NULL,108104,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,trigonodendron,Schumann ex Vaupel,NULL,NULL,NULL,NULL,106352,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,trigonus,(Haworth) Safford,NULL,NULL,NULL,NULL,22191,A
Plantae,CARYOPHYLLALES,CACTACEAE,Epiphyllum,trimetrale,Croizat,NULL,NULL,NULL,NULL,104252,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,trindadensis,Brade 1936,NULL,NULL,NULL,NULL,174206,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,trinitensis,(Jenm. 1898) Domin 1929,NULL,NULL,NULL,NULL,174207,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,tripinnata,(Copel. 1906) R.Tryon 1970,NULL,NULL,NULL,NULL,174669,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,tripinnatifida,(Wall. ex Roxb. 1844) R.Tryon 1970,NULL,NULL,NULL,NULL,174671,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,tripugionacantha,Lau,NULL,NULL,NULL,NULL,106427,A
Plantae,CARYOPHYLLALES,CACTACEAE,Oreocereus,trollii,(Kupper) Backeberg,NULL,NULL,NULL,NULL,107559,A
Plantae,CARYOPHYLLALES,DIDIEREACEAE,Didierea,trollii,Capuron & Rauh,NULL,NULL,NULL,NULL,9188,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,truncata,(Brackenr. 1854) R.Tryon 1970,NULL,NULL,NULL,NULL,174674,A
Plantae,CARYOPHYLLALES,CACTACEAE,Schlumbergera,truncata,(Haworth) Moran,NULL,NULL,NULL,NULL,108112,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,tryoniana,(Gastony) Conant,NULL,NULL,NULL,NULL,75766,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,tryoniana,Stolze 1974,NULL,NULL,NULL,NULL,8030,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,tryonorum,(Riba 1967) Lellinger 1988,NULL,NULL,NULL,NULL,8286,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,tsangii,Ching & S.H.Wu in Ching & Wang 1964,NULL,NULL,NULL,NULL,8146,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,tsaratananensis,(Chr. 1934) R.Tryon 1970,NULL,NULL,NULL,NULL,175611,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,tsilotsilensis,(Tardieu 1941) R.Tryon 1970,NULL,NULL,NULL,NULL,175614,A
Plantae,CARYOPHYLLALES,CACTACEAE,Matucana,tuberculata,(Donald) Bregman et al.,NULL,NULL,NULL,NULL,103627,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,tuberculata,Cardenas,NULL,NULL,NULL,NULL,107709,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,tuberculatus,(Werdermann) Byles & Rowley,NULL,NULL,NULL,NULL,107920,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,tuberculosa,(Engelmann) Britton & Rose,NULL,NULL,NULL,NULL,106686,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pterocactus,tuberosus,(Pfeiffer) Britton & Rose,NULL,NULL,NULL,NULL,16337,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,tubiflora,(Pfeiffer) Zuccarini ex A.Dietrich,NULL,NULL,NULL,NULL,106637,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,tulensis,(Poselger) Britton & Rose,NULL,NULL,NULL,NULL,27665,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,tulensis,(Poselger) Britton & Rose,ssp.,ssp.,buekii,(Klein) Taylor,16663,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,tulensis,(Poselger) Britton & Rose,ssp.,ssp.,tulensis,NULL,16690,A
Plantae,CARYOPHYLLALES,CACTACEAE,Thelocactus,tulensis,(Poselger) Britton & Rose,ssp.,ssp.,matudae,(Sánchez-Mejorada & Lau) Taylor,75753,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,tulhuayacensis,(Ochoa ex Backeberg) Friedrich & Rowley,NULL,NULL,NULL,NULL,106630,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tumida,(Ritter) Hunt,NULL,NULL,NULL,NULL,15605,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tuna,(L.) Miller,NULL,NULL,NULL,NULL,22170,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,tunariensis,(Cardenas) Friedrich & Rowley,NULL,NULL,NULL,NULL,106638,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,tunicata,(Lehmann) Link & Otto ex Pfeiffer,NULL,NULL,NULL,NULL,68487,A
Plantae,CARYOPHYLLALES,CACTACEAE,Weberocereus,tunilla,(Weber) Britton & Rose,NULL,NULL,NULL,NULL,108198,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,tupizensis,(Vaupel) Backeberg,NULL,NULL,NULL,NULL,106405,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,turbinata,(Arechavaleta) Hofacker,NULL,NULL,NULL,NULL,15945,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,turbinata,Small,NULL,NULL,NULL,NULL,107845,A
Plantae,CARYOPHYLLALES,CACTACEAE,Parodia,turecekiana,Kiesling,NULL,NULL,NULL,NULL,15946,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,turricula,E.A.Bruce,NULL,NULL,NULL,NULL,111108,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,tussacii,(Desv. 1827) Conant 1983,NULL,NULL,NULL,NULL,175619,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,tuyamae,H.Ohba,NULL,NULL,NULL,NULL,39394,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,uebelmannianum,Rausch,NULL,NULL,NULL,NULL,107072,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,uleana,(A.Samp 1923) R.Tryon 1970,var.,var.,abitaguensis,(Domin 1929) Stolze 1974,176671,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,uleana,(A.Samp. 1923) R. Tryon 1970,NULL,NULL,NULL,NULL,106135,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,uleana,(A.Samp. 1923) R.Tryon 1970,var.,var.,uleana,NULL,176670,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,ulei,(Christ 1905) Domin 1930,NULL,NULL,NULL,NULL,174210,A
Plantae,CARYOPHYLLALES,CACTACEAE,Facheiroa,ulei,(Gurke) Werdermann,NULL,NULL,NULL,NULL,106715,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,ulei,(Schumann) Byles & Rowley,NULL,NULL,NULL,NULL,107923,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,umadeave,(Fric ex Werdermann) Kattermann,NULL,NULL,NULL,NULL,12530,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,umbraticola,K. Schum.,NULL,NULL,NULL,NULL,111232,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,uncinata,Zuccarini ex Pfeiffer,NULL,NULL,NULL,NULL,15773,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,uncinatus,(Galeotti) Taylor,NULL,NULL,NULL,NULL,75715,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,uncinatus,(Galeotti) Taylor,ssp.,ssp.,crassihamatus,(Weber) Taylor,17020,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,uncinatus,(Galeotti) Taylor,ssp.,ssp.,wrightii,(Engelmann) Taylor,17028,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,uncinatus,(Galeotti) Taylor,ssp.,ssp.,uncinatus,NULL,17026,A
Plantae,CARYOPHYLLALES,CACTACEAE,Hylocereus,undatus,(Haworth) Britton & Rose,NULL,NULL,NULL,NULL,14130,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,undulata,Griffiths,NULL,NULL,NULL,NULL,27613,A
Plantae,CARYOPHYLLALES,CACTACEAE,Dendrocereus,undulosus,(De Candolle) Britton & Rose,NULL,NULL,NULL,NULL,52804,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,unguispina,Backeberg,NULL,NULL,NULL,NULL,107846,A
Plantae,CARYOPHYLLALES,CACTACEAE,Sclerocactus,unguispinus,(Engelmann) Taylor,NULL,NULL,NULL,NULL,75851,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,unicornis,Boedeker,NULL,NULL,NULL,NULL,27432,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,urbaniana,Werdermann,NULL,NULL,NULL,NULL,22171,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,urbanianus,(Guerke ex Weingart) Britton & Rose,NULL,NULL,NULL,NULL,105687,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,urbanii,(Brause 1911) R.Tryon 1970,NULL,NULL,NULL,NULL,107719,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,ursina,(Maxon 1944) D.B.Lellinger 1988,NULL,NULL,NULL,NULL,8287,A
Plantae,CARYOPHYLLALES,CACTACEAE,Gymnocalycium,uruguayense,(Arechavaleta) Britton & Rose,NULL,NULL,NULL,NULL,107073,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,uyupampensis,(Backeberg) Friedrich & Rowley,NULL,NULL,NULL,NULL,106639,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,vagans,(K.Brandegee) Britton & Rose,NULL,NULL,NULL,NULL,29591,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,vaginata,Engelmann,NULL,NULL,NULL,NULL,107848,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,valdecrenata,Domin 1929,NULL,NULL,NULL,NULL,8259,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,valdezianus,(Moeller) Glass & Foster,NULL,NULL,NULL,NULL,27670,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pterocactus,valentinii,Spegazzini,NULL,NULL,NULL,NULL,107944,A
Plantae,CARYOPHYLLALES,CACTACEAE,Selenicereus,validus,Arias & Guzman,NULL,NULL,NULL,NULL,17043,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,validus,Haworth,NULL,NULL,NULL,NULL,106353,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,vanderystii,De Wild.,NULL,NULL,NULL,NULL,111141,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,vandeusenii,(Holttum 1962) R. Tryon 1970,NULL,NULL,NULL,NULL,175629,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cereus,vargasianus,Cardenas,NULL,NULL,NULL,NULL,106354,A
Plantae,Cyatheales,CYATHEACEAE,Cnemidaria,varians,R.C.Moran 1990,NULL,NULL,NULL,NULL,75788,A
Plantae,CARYOPHYLLALES,CACTACEAE,Oreocereus,varicolor,Backeberg,NULL,NULL,NULL,NULL,107565,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,varieaculeata,F.G.Buchenau,NULL,NULL,NULL,NULL,15774,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,variegata,(Forssk.) Decne.,NULL,NULL,NULL,NULL,111042,A
Plantae,CARYOPHYLLALES,CACTACEAE,Copiapoa,varispinata,Ritter,NULL,NULL,NULL,NULL,106911,A
Plantae,CARYOPHYLLALES,CACTACEAE,Cleistocactus,varispinus,Ritter,NULL,NULL,NULL,NULL,106406,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,vaseyi,Britton & Rose,NULL,NULL,NULL,NULL,107849,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,vasquezii,(Rausch) Rowley,NULL,NULL,NULL,NULL,106641,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinopsis,vatteri,(Kiesling) G.Rowley,NULL,NULL,NULL,NULL,106642,A
Plantae,CARYOPHYLLALES,CACTACEAE,Coryphantha,vaupeliana,Boedeker,NULL,NULL,NULL,NULL,27434,A
Plantae,CARYOPHYLLALES,CACTACEAE,Stenocactus,vaupelianus,(Werdermann) F.Knuth,NULL,NULL,NULL,NULL,29772,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,vaupelii,(Copel. 1911) R.Tryon 1970,NULL,NULL,NULL,NULL,174676,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,vaupelii,(Copel. 1911) R.Tryon 1970,var.,var.,lobulata,Christensen 1931,176667,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,veitchii,Baker 1874,NULL,NULL,NULL,NULL,175632,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,velutina,Weber ex Roland-Gosselin,NULL,NULL,NULL,NULL,15634,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,venezuelensis,A.Reid Smith ex D.B.Lellinger 1988,NULL,NULL,NULL,NULL,8282,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,vernicosa,(Mett. ex Kuhn 1869) Domin 1929,NULL,NULL,NULL,NULL,174224,A
Plantae,Cyatheales,CYATHEACEAE,Sphaeropteris,verrucosa,(Holttum 1962) R.Tryon 1970,NULL,NULL,NULL,NULL,174678,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,verruculosa,(R.A.Dyer) D.V.Field,NULL,NULL,NULL,NULL,106123,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,verruculosa,Ros. 1906,NULL,NULL,NULL,NULL,175635,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,verschaffeltii,Cels ex Weber,NULL,NULL,NULL,NULL,107850,A
Plantae,CARYOPHYLLALES,CACTACEAE,Haageocereus,versicolor,(Werdermann & Backeberg) Backeberg,NULL,NULL,NULL,NULL,107113,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,versicolor,Engelmann ex Toumey,NULL,NULL,NULL,NULL,68490,A
Plantae,CARYOPHYLLALES,CACTACEAE,Quiabentia,verticillata,(Vaupel) Vaupel,NULL,NULL,NULL,NULL,107949,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,vertongenii,(J.G.Lambert) Hunt,NULL,NULL,NULL,NULL,17691,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,vestita,C.Presl. 1849,NULL,NULL,NULL,NULL,175638,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,vestita,Salm-Dyck,NULL,NULL,NULL,NULL,107851,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,vetula,Martius,NULL,NULL,NULL,NULL,15775,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,vetula,Martius,ssp.,ssp.,gracilis,(Pfeiffer) Hunt,15533,A
Plantae,CARYOPHYLLALES,CACTACEAE,Mammillaria,vetula,Martius,ssp.,ssp.,vetula,NULL,15536,A
Plantae,LILIALES,AGAVACEAE,Agave,victoriae-reginae,T. Moore,NULL,NULL,NULL,NULL,105303,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,vieillardii,(Mett. 1861) R.Tryon 1970,NULL,NULL,NULL,NULL,175640,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,viereckii,(Werdmann) John & Riha,NULL,NULL,NULL,NULL,75728,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,viereckii,(Werdmann) John & Riha,ssp.,ssp.,viereckii,NULL,180240,A
Plantae,CARYOPHYLLALES,CACTACEAE,Turbinicarpus,viereckii,(Werdmann) John & Riha,ssp.,ssp.,major,(Glass & Foster) Glass,11293,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,viereckii,Werdermann,NULL,NULL,NULL,NULL,17439,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,viereckii,Werdermann,ssp.,ssp.,viereckii,NULL,29506,A
Plantae,CARYOPHYLLALES,CACTACEAE,Echinocereus,viereckii,Werdermann,ssp.,ssp.,morricalii,(Riha) Taylor,29493,A
Plantae,Cyatheales,CYATHEACEAE,Alsophila,viguieri,(Tardieu 1941) R.Tryon 1970,NULL,NULL,NULL,NULL,175641,A
Plantae,CARYOPHYLLALES,CACTACEAE,Pilosocereus,vilaboensis,(Diers & Esteves Pereira) Braun,NULL,NULL,NULL,NULL,107924,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,vilhelmii,Domin. 1929,NULL,NULL,NULL,NULL,8075,A
Plantae,CARYOPHYLLALES,CACTACEAE,Opuntia,vilis,Rose,NULL,NULL,NULL,NULL,29579,A
Plantae,CARYOPHYLLALES,CACTACEAE,Escobaria,villardii,Castetter et al.,NULL,NULL,NULL,NULL,106687,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,villicumensis,(Rausch) Kattermann,NULL,NULL,NULL,NULL,12540,A
Plantae,Cyatheales,CYATHEACEAE,Cyathea,villosa,(Humb. & Bonpl.) Willd. 1810,NULL,NULL,NULL,NULL,8288,A
Plantae,CARYOPHYLLALES,CACTACEAE,Eriosyce,villosa,(Monville) Kattermann,NULL,NULL,NULL,NULL,12550,A
Plantae,GENTIANALES,ASCLEPIADACEAE,Ceropegia,vincaefolia,Hook.,NULL,NULL,NULL,NULL,51775,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,violaceus,Pfeiffer,NULL,NULL,NULL,NULL,107183,A
Plantae,CARYOPHYLLALES,CACTACEAE,Melocactus,violaceus,Pfeiffer,ssp.,ssp.,ritteri,Taylor,7841,A
